"FechaHora","Fecha","Hora","DirMed_a_1100cm","Humedad_a_620cm","Irradia_a_200cm","Presion_a_150cm","SigDir_a_1100cm","SigVel_a_1100cm","TemAire_a_620cm","VelMax_a_1100","VelMedia_a_1100cm"
"42746.17361111111","2017/1/11","04:10","326.5","99.09999999999999","0.72","956.52","21.94","0.9","9.49","4.7","2.65"
"42746.18055555555","2017/1/11","04:20","320.6","99.09999999999999","0.72","956.45","16.6","0.92","9.470000000000001","5.49","3.11"
"42746.1875","2017/1/11","04:30","331.7","99.09999999999999","0.9399999999999999","956.46","23.21","1.82","9.58","8.720000000000001","3.6"
"42746.19444444445","2017/1/11","04:40","333.7","98.7","0.79","956.5","22.84","1.35","9.720000000000001","7.15","4.05"
"42746.20138888889","2017/1/11","04:50","332.8","98.59999999999999","0.6","956.58","19.16","1.45","9.73","8.619999999999999","4.27"
"42746.20833333334","2017/1/11","05:00","330.4","98.3","0.76","956.63","24.67","2.15","9.76","11.17","4.36"
"42746.21527777778","2017/1/11","05:10","329.9","97.8","0.9","956.65","23.82","1.51","9.83","7.55","4.24"
"42746.22222222222","2017/1/11","05:20","328.9","96.7","0.84","956.73","18.83","1.11","9.949999999999999","6.08","3.26"
"42746.22916666666","2017/1/11","05:30","330.4","95.7","0.78","956.77","23.22","1.22","10.06","6.57","3.34"
"42746.23611111111","2017/1/11","05:40","329.4","93.5","1","956.75","27.01","1.68","10.31","8.43","4.12"
"42746.24305555555","2017/1/11","05:50","332.4","93.3","0.95","956.75","22.92","1.21","10.37","7.25","3.49"
"42746.25","2017/1/11","06:00","332.8","92.40000000000001","0.87","956.83","16.17","1.27","10.4","8.43","4.35"
"42746.25694444445","2017/1/11","06:10","328.4","90.3","0.87","956.89","22.48","1.89","10.63","10.98","5.23"
"42746.26388888889","2017/1/11","06:20","324.5","89.8","0.91","957.08","21.31","1.59","10.75","9.800000000000001","4.49"
"42746.27083333334","2017/1/11","06:30","328","91.90000000000001","0.88","957.33","23.08","1.61","10.64","8.82","4.67"
"42746.27777777778","2017/1/11","06:40","324.4","95.2","1.01","957.37","22.49","1.35","10.39","7.55","4.29"
"42746.28472222222","2017/1/11","06:50","324.4","95.40000000000001","1.12","957.4400000000001","23.61","1.51","10.45","7.55","4.17"
"42746.29166666666","2017/1/11","07:00","316.8","95.8","0.95","957.49","24.65","1.51","10.44","7.84","4.09"
"42746.29861111111","2017/1/11","07:10","319.9","96","1.14","957.5599999999999","20.59","1.32","10.43","8.43","4.69"
"42746.30555555555","2017/1/11","07:20","323.8","93.40000000000001","0.83","957.6799999999999","23.05","1.56","10.63","9.41","4.57"
"42746.3125","2017/1/11","07:30","326.9","92.7","1.12","957.77","22.58","1.86","10.74","9.6","5.14"
"42746.31944444445","2017/1/11","07:40","324.7","93.7","1.46","957.85","26.18","1.72","10.71","9.699999999999999","4.9"
"42746.32638888889","2017/1/11","07:50","328.9","94.5","2.47","957.87","21","1.78","10.7","10.49","4.83"
"42746.33333333334","2017/1/11","08:00","335.5","94.09999999999999","10.24","957.96","18.85","1.54","10.73","7.84","4.61"
"42746.34027777778","2017/1/11","08:10","330.9","94.3","27.84","958.11","21.84","1.48","10.77","8.33","4.91"
"42746.34722222222","2017/1/11","08:20","338.1","94.3","26.59","958.24","29.35","2.31","10.88","10.09","4.84"
"42746.35416666666","2017/1/11","08:30","333.9","94.59999999999999","35.11","958.24","23.89","1.98","10.95","9.9","5.42"
"42746.36111111111","2017/1/11","08:40","335.7","95.09999999999999","32.9","958.3099999999999","20.41","1.67","10.95","9.800000000000001","6.13"
"42746.36805555555","2017/1/11","08:50","336.6","94.7","50.64","958.4","15.43","1.91","11.09","13.43","7.31"
"42746.375","2017/1/11","09:00","335.4","94","68.54000000000001","958.48","20.91","2.06","11.25","11.66","6.48"
"42746.38194444445","2017/1/11","09:10","336.9","92.59999999999999","80","958.58","21.01","2.12","11.46","11.96","6.24"
"42746.38888888889","2017/1/11","09:20","338.5","91.59999999999999","71.93000000000001","958.74","17.31","2.05","11.57","11.37","6.88"
"42746.39583333334","2017/1/11","09:30","338.5","90.8","71","958.74","19.93","1.91","11.66","11.47","6.64"
"42746.40277777778","2017/1/11","09:40","339.7","90.59999999999999","73.58","958.83","25.62","1.95","11.74","10.68","6.1"
"42746.40972222222","2017/1/11","09:50","345.9","90.09999999999999","95.40000000000001","958.99","18.36","1.85","11.86","9.9","5.45"
"42746.41666666666","2017/1/11","10:00","349","89.8","104.2","959.15","23.83","1.73","11.99","9.51","4.53"
"42746.42361111111","2017/1/11","10:10","339.5","88.8","143.1","959.3099999999999","21.95","1.66","12.27","9.51","4.79"
"42746.43055555555","2017/1/11","10:20","338.4","90.8","83","959.4","16.96","1.19","12.13","7.64","4.8"
"42746.4375","2017/1/11","10:30","345.8","92.7","79.23999999999999","959.4","26.42","1.28","12","6.37","3.29"
"42746.44444444445","2017/1/11","10:40","345.5","91.59999999999999","82.3","959.4400000000001","33.36","1.66","12.2","6.57","2.47"
"42746.45138888889","2017/1/11","10:50","348.5","91.40000000000001","78.51000000000001","959.5","55.45","1.02","12.32","4.31","1.21"
"42746.45833333334","2017/1/11","11:00","7.92","92","71.8","959.5599999999999","31.27","0.9399999999999999","12.35","3.92","1.23"
"42746.46527777778","2017/1/11","11:10","342.6","92.3","77.33","959.48","31.64","1.34","12.37","6.57","2.32"
"42746.47222222222","2017/1/11","11:20","341.1","92.40000000000001","91.2","959.41","43","0.92","12.41","4.51","1.89"
"42746.47916666666","2017/1/11","11:30","333.3","90.40000000000001","89.40000000000001","959.29","34.52","1.58","12.64","7.35","2.5"
"42746.48611111111","2017/1/11","11:40","333.3","89.7","82.09999999999999","959.22","24.89","1.58","12.7","8.039999999999999","3.23"
"42746.49305555555","2017/1/11","11:50","325.4","89.2","94.2","959.15","34.69","1.96","12.68","10.09","3.58"
"42746.5","2017/1/11","12:00","323.1","89.09999999999999","95.59999999999999","959.08","28.12","1.64","12.65","8.33","4.18"
"42746.50694444445","2017/1/11","12:10","328.9","89.09999999999999","101.3","959.05","29.39","1.65","12.65","8.619999999999999","4.2"
"42746.51388888889","2017/1/11","12:20","325.5","88.90000000000001","109.6","958.91","33.72","1.9","12.64","9.02","4.17"
"42746.52083333334","2017/1/11","12:30","325.7","89.90000000000001","129.8","958.9299999999999","40.15","2.1","12.67","8.33","3.57"
"42746.52777777778","2017/1/11","12:40","322.9","89.7","86.8","958.98","25.63","1.65","12.65","8.619999999999999","4.66"
"42746.53472222222","2017/1/11","12:50","320.5","91.8","95.8","959.05","33.32","1.91","12.51","9.02","3.15"
"42746.54166666666","2017/1/11","13:00","313.6","92.3","83.8","959.03","35.03","1.39","12.51","6.96","2.73"
"42746.54861111111","2017/1/11","13:10","307.9","94.5","57.13","959.04","22.61","1.19","12.24","6.37","3.44"
"42746.55555555555","2017/1/11","13:20","315.9","94.7","69.16","959.1","29.43","1.48","12.3","7.25","2.96"
"42746.5625","2017/1/11","13:30","304.7","97.3","100.7","959.1","20.58","1.03","12.06","6.27","3.39"
"42746.56944444445","2017/1/11","13:40","322.5","96.90000000000001","112.5","959.0700000000001","29.95","1.1","12.21","5.68","2.43"
"42746.57638888889","2017/1/11","13:50","326.3","92.59999999999999","154.4","959.0599999999999","26.46","1.39","12.59","7.64","3.63"
"42746.58333333334","2017/1/11","14:00","325.2","91.8","149.4","959","30.06","1.69","12.65","7.55","4.07"
"42746.59027777778","2017/1/11","14:10","322.8","92.2","128.8","959.1","21.22","1.43","12.58","7.74","4.63"
"42746.59722222222","2017/1/11","14:20","326.6","91.2","129.6","959.1","29.49","1.37","12.67","7.64","3.56"
"42746.60416666666","2017/1/11","14:30","325.5","89.90000000000001","123.5","959.13","22.88","1.24","12.79","7.55","3.73"
"42746.61111111111","2017/1/11","14:40","315.7","90.90000000000001","116.8","959.12","31.57","1.15","12.7","6.17","2.78"
"42746.61805555555","2017/1/11","14:50","302.1","93.09999999999999","111.4","959.13","31.08","1.11","12.47","5.1","2.52"
"42746.625","2017/1/11","15:00","323.7","91.40000000000001","91.90000000000001","959.21","27.15","1.31","12.61","5.98","3.02"
"42746.63194444445","2017/1/11","15:10","324","91.5","70.20999999999999","959.36","23.05","1.31","12.61","6.66","3.35"
"42746.63888888889","2017/1/11","15:20","326.5","91.40000000000001","70.77","959.49","22.11","1.14","12.56","6.66","3.5"
"42746.64583333334","2017/1/11","15:30","323.6","91.90000000000001","64.79000000000001","959.5599999999999","23.24","1.3","12.42","7.25","3.86"
"42746.65277777778","2017/1/11","15:40","328.3","90.2","60.93","959.53","24.99","1.42","12.58","6.96","3.49"
"42746.65972222222","2017/1/11","15:50","322.6","90.09999999999999","61.18","959.65","21.49","1.21","12.61","6.08","3.19"
"42746.66666666666","2017/1/11","16:00","326.4","88.40000000000001","64.06999999999999","959.72","27.66","1.19","12.71","5.88","3.17"
"42746.67361111111","2017/1/11","16:10","312.8","90","30.2","959.78","21.39","1.08","12.5","5.1","2.66"
"42746.68055555555","2017/1/11","16:20","299.9","91.8","10.6","959.88","21.5","0.95","12.23","5.49","3"
"42746.6875","2017/1/11","16:30","313.7","91.3","6.24","959.91","35.09","1.25","12.26","7.64","2.9"
"42746.69444444445","2017/1/11","16:40","314.9","90.7","6.03","960","28.36","1.18","12.29","5.59","2.73"
"42746.70138888889","2017/1/11","16:50","325.8","89.5","3.5","960.1799999999999","25.88","1.08","12.37","5.39","3.01"
"42746.70833333334","2017/1/11","17:00","320.8","88","2.03","960.23","27.16","1.05","12.42","4.61","2.29"
"42746.71527777778","2017/1/11","17:10","315.3","87.90000000000001","1.24","960.3099999999999","32.92","1.01","12.4","5.49","2.32"
"42746.72222222222","2017/1/11","17:20","303.2","88.5","1.16","960.45","31.46","0.95","12.28","4.61","2.22"
"42746.72916666666","2017/1/11","17:30","320.7","88.40000000000001","0.42","960.39","21.74","1.27","12.19","5.78","3.19"
"42746.73611111111","2017/1/11","17:40","321.1","88.5","0.72","960.42","27.32","1.5","12.2","7.94","2.96"
"42746.74305555555","2017/1/11","17:50","294","90.09999999999999","0.33","960.61","26.34","0.82","12","4.02","1.73"
"42746.75","2017/1/11","18:00","327.3","91","0.74","960.67","34.79","0.98","11.88","4.21","1.75"
"42746.75694444445","2017/1/11","18:10","300.1","90.2","0.57","960.76","26.12","0.9","12.02","4.8","2.42"
"42746.76388888889","2017/1/11","18:20","294.6","90.90000000000001","0.53","960.9","21.17","0.63","11.8","4.31","2.9"
"42746.77083333334","2017/1/11","18:30","318.8","90","0.55","961.04","28.52","1.39","11.86","6.57","3.18"
"42746.77777777778","2017/1/11","18:40","326.7","88.90000000000001","0.58","961.14","26.01","1.33","11.95","6.47","3.54"
"42746.78472222222","2017/1/11","18:50","323.6","88.5","0.36","961.25","23.18","1.18","11.94","6.57","3.22"
"42746.79166666666","2017/1/11","19:00","327.9","88","0.49","961.3","31.34","1.1","11.91","5.78","2.06"
"42746.79861111111","2017/1/11","19:10","331.4","87.5","0.55","961.28","32.19","0.9399999999999999","11.94","4.41","1.45"
"42746.80555555555","2017/1/11","19:20","342.1","87.90000000000001","0.32","961.28","38.88","0.35","12","1.47","0.5"
"42746.8125","2017/1/11","19:30","318.7","87.8","0.67","961.4","21.65","0.8100000000000001","11.89","3.72","1.66"
"42746.81944444445","2017/1/11","19:40","294.5","86.5","0.5600000000000001","961.45","23.84","0.53","11.95","3.14","1.82"
"42746.82638888889","2017/1/11","19:50","287.7","87.59999999999999","0.5","961.39","14.89","0.68","11.73","3.92","2.3"
"42746.83333333334","2017/1/11","20:00","277.2","87.8","0.5600000000000001","961.47","15.07","0.35","11.75","2.65","1.77"
"42746.84027777778","2017/1/11","20:10","255.2","87.8","0.59","961.49","16.95","0.42","11.84","1.96","0.9"
"42746.84722222222","2017/1/11","20:20","263.3","88.59999999999999","0.55","961.52","21.1","0.48","11.8","2.16","1.05"
"42746.85416666666","2017/1/11","20:30","278.6","89.09999999999999","0.57","961.7","17.18","0.45","11.77","2.35","1.28"
"42746.86111111111","2017/1/11","20:40","281.5","89.7","0.5600000000000001","961.83","15.9","0.51","11.68","2.35","1.06"
"42746.86805555555","2017/1/11","20:50","305.6","89","0.58","961.62","29.35","0.78","11.67","3.23","1.38"
"42746.875","2017/1/11","21:00","283.4","90.5","0.53","961.42","17.26","0.34","11.52","1.86","1.05"
"42746.88194444445","2017/1/11","21:10","286.5","91.40000000000001","0.45","961.45","14.9","0.39","11.48","2.06","0.87"
"42746.88888888889","2017/1/11","21:20","303.7","92.7","0.58","961.58","23.55","0.61","11.35","3.23","1.51"
"42746.89583333334","2017/1/11","21:30","327.8","91.90000000000001","0.48","961.47","19.57","0.63","11.33","3.23","1.65"
"42746.90277777778","2017/1/11","21:40","333.1","92","0.32","961.42","24.63","0.78","11.16","3.53","1.53"
"42746.90972222222","2017/1/11","21:50","343.2","91","0.49","961.41","27.54","0.75","11.14","3.33","1.84"
"42746.91666666666","2017/1/11","22:00","300.1","90.2","0.65","961.4400000000001","39.83","0.55","11.22","2.25","0.88"
"42746.92361111111","2017/1/11","22:10","264.6","91.2","0.47","961.48","17.24","0.47","11.11","1.86","0.89"
"42746.93055555555","2017/1/11","22:20","289.7","91.7","0.63","961.5700000000001","28.73","0.53","11.07","2.35","1.18"
"42746.9375","2017/1/11","22:30","263.7","91","0.57","961.59","22.42","0.47","11.09","2.65","0.9"
"42746.94444444445","2017/1/11","22:40","235.6","91.8","0.59","961.5700000000001","12.51","0.43","10.99","2.65","1.73"
"42746.95138888889","2017/1/11","22:50","250.7","93.5","0.52","961.54","12.88","0.51","10.83","2.74","1.46"
"42746.95833333334","2017/1/11","23:00","280.9","92.90000000000001","0.65","961.62","23.79","0.54","10.89","3.14","1.84"
"42746.96527777778","2017/1/11","23:10","285.8","93.3","0.5","961.65","19.78","0.38","10.93","2.16","1.13"
"42746.97222222222","2017/1/11","23:20","312.7","93.59999999999999","0.33","961.58","76.95999999999999","0.47","10.92","2.25","0.63"
"42746.97916666666","2017/1/11","23:30","51.33","92.5","0.32","961.42","49.24","0.27","11.06","1.37","0.57"
"42746.98611111111","2017/1/11","23:40","31.22","93.5","0.16","961.34","15.79","0.53","10.78","2.55","1.48"
"42746.99305555555","2017/1/11","23:50","54.36","92.2","0.15","961.38","10.57","0.19","11.02","0.78","0.15"
"42747","2017/1/12","00:00","134.2","91.3","0.31","961.27","43.96","0.23","11.11","0.88","0.19"
"42747.00694444445","2017/1/12","00:10","183.1","91.90000000000001","0.26","961.34","25.87","0.42","10.99","1.47","0.39"
"42747.01388888889","2017/1/12","00:20","224","93.3","0.32","961.4299999999999","10.77","0.35","10.73","2.25","1.41"
"42747.02083333334","2017/1/12","00:30","210.8","94.59999999999999","0.37","961.3","5.12","0.33","10.58","2.25","1.63"
"42747.02777777778","2017/1/12","00:40","212.5","94.8","0.28","961.13","5.4","0.37","10.54","2.74","1.76"
"42747.03472222222","2017/1/12","00:50","215.9","95.2","0.42","961.05","10.27","0.65","10.49","2.74","1.57"
"42747.04166666666","2017/1/12","01:00","243.3","94.09999999999999","0.34","961.11","12.3","0.27","10.69","1.47","0.77"
"42747.04861111111","2017/1/12","01:10","263","93.8","0.3","961.04","14.28","0.27","10.7","1.27","0.35"
"42747.05555555555","2017/1/12","01:20","344","93.90000000000001","0.04","960.86","69.28","0.15","10.64","0.59","0.23"
"42747.0625","2017/1/12","01:30","52.91","95.09999999999999","0.05","960.8099999999999","10.24","0.25","10.47","1.37","0.58"
"42747.06944444445","2017/1/12","01:40","64.69","95.59999999999999","0.04","960.8","15.31","0.15","10.42","0.6899999999999999","0.09"
"42747.07638888889","2017/1/12","01:50","264.9","96.8","0.02","960.72","3.62","0.2","10.01","0.88","0.41"
"42747.08333333334","2017/1/12","02:00","252.5","98.40000000000001","0.01","960.63","9.5","0.18","9.83","1.08","0.6"
"42747.09027777778","2017/1/12","02:10","280.7","99","0.02","960.52","14.87","0.13","9.859999999999999","0.49","0.13"
"42747.09722222222","2017/1/12","02:20","262.7","99","0.03","960.61","15.22","0.43","9.83","1.47","0.53"
"42747.10416666666","2017/1/12","02:30","245","99.2","0.08","960.5700000000001","9.15","0.21","9.59","1.67","0.8100000000000001"
"42747.11111111111","2017/1/12","02:40","237.8","99.2","0.04","960.41","0.06","0.17","9.630000000000001","0.59","0.12"
"42747.11805555555","2017/1/12","02:50","176.9","99.2","0.06","960.34","7.34","0.12","9.51","0.39","0.08"
"42747.125","2017/1/12","03:00","233","99.2","0.05","960.3099999999999","10.69","0.21","9.42","0.98","0.5"
"42747.13194444445","2017/1/12","03:10","234.7","99","0.04","960.15","16.29","0.25","9.390000000000001","1.37","0.62"
"42747.13888888889","2017/1/12","03:20","272.9","99.2","0.04","960.15","15.29","0.35","9.140000000000001","1.76","1.2"
"42747.14583333334","2017/1/12","03:30","249.4","99.2","0.03","959.9299999999999","9.33","0.42","8.66","2.35","1.67"
"42747.15277777778","2017/1/12","03:40","247.6","99.2","0.07000000000000001","959.79","12.01","0.42","8.210000000000001","3.43","1.91"
"42747.15972222222","2017/1/12","03:50","252.2","99.2","0.03","959.62","16.8","0.46","8","1.76","0.73"
"42747.16666666666","2017/1/12","04:00","253.7","99.2","0.03","959.51","13.34","0.24","8.039999999999999","0.88","0.35"
"42747.17361111111","2017/1/12","04:10","326.4","99.2","0.08","959.4","16.74","0.24","7.98","1.37","0.51"
"42747.18055555555","2017/1/12","04:20","334.1","99.2","0.2","959.3200000000001","18.96","0.43","7.67","2.06","1.1"
"42747.1875","2017/1/12","04:30","299.1","99.2","0.24","959.15","30.66","0.29","7.46","1.37","0.53"
"42747.19444444445","2017/1/12","04:40","224.9","99.2","0.1","958.9299999999999","32.09","0.31","7.27","1.18","0.35"
"42747.20138888889","2017/1/12","04:50","163.4","99.09999999999999","0.06","958.8","15.58","0.13","7.38","0.49","0.1"
"42747.20833333334","2017/1/12","05:00","234.2","99.2","0.11","958.6799999999999","45.32","0.26","7.59","1.08","0.23"
"42747.21527777778","2017/1/12","05:10","288.4","99.2","0.29","958.64","19.88","0.28","7.31","1.37","0.6899999999999999"
"42747.22222222222","2017/1/12","05:20","272.6","99.2","0.11","958.58","10.27","0.46","7.48","2.84","1.27"
"42747.22916666666","2017/1/12","05:30","245.8","99.2","0.46","958.45","10.7","0.31","7.36","2.25","1.6"
"42747.23611111111","2017/1/12","05:40","248.9","99.2","0.4","958.25","16.93","0.24","7.45","1.18","0.64"
"42747.24305555555","2017/1/12","05:50","274.8","99.2","0.27","958.1799999999999","13.29","0.27","7.32","1.18","0.42"
"42747.25","2017/1/12","06:00","285.7","99.2","0.35","958.0599999999999","11.37","0.33","7.24","1.37","0.78"
