Fecha,Hora,DirMed_a_1100cm,Humedad_a_620cm,Irradia_a_200cm,Presion_a_150cm,SigDir_a_1100cm,SigVel_a_1100cm,TemAire_a_620cm,VelMax_a_1100,VelMedia_a_1100cm
2017/1/20,02:20,358.9,92.7,0.27,957.75,16.51,0.41,-2,1.76,0.77
2017/1/20,02:30,336.1,92.5,0.26,957.82,15.32,0.4,-2.03,1.67,0.82
2017/1/20,02:40,341.7,93.6,0.26,957.86,15.63,0.41,-2.54,1.96,1.13
2017/1/20,02:50,337.5,95.6,0.8,957.79,16.63,0.39,-2.48,1.96,1.11
2017/1/20,03:00,347.2,97.2,0.84,957.73,16.12,0.45,-2.55,2.06,0.94
2017/1/20,03:10,4.63,99,0.8,957.73,57.29,0.22,-2.44,0.98,0.27
2017/1/20,03:20,280.7,99.1,0.89,957.72,72.69,0.24,-2.35,1.08,0.4
2017/1/20,03:30,112.1,99.1,0.93,957.62,48.9,0.17,-2.23,0.69,0.14
2017/1/20,03:40,65.66,99.1,0.84,957.53,33.04,0.21,-2.3,0.98,0.37
2017/1/20,03:50,355,99.1,0.73,957.48,29.58,0.19,-2.23,0.88,0.37
2017/1/20,04:00,4.29,99.1,1.46,957.44,22.68,0.33,-2.22,1.37,0.44
2017/1/20,04:10,27.76,99.1,1.01,957.44,28.41,0.27,-2.17,1.27,0.41
2017/1/20,04:20,54.93,99.1,0.79,957.41,43.17,0.3,-2.29,1.37,0.58
2017/1/20,04:30,94.2,99.1,0.71,957.35,37.56,0.32,-2.44,1.76,0.74
2017/1/20,04:40,133.4,99.1,1.11,957.32,35.27,0.58,-2.53,1.96,0.73
2017/1/20,04:50,93.8,99.1,0.81,957.31,46.59,0.25,-2.32,1.18,0.2
2017/1/20,05:00,283.8,99.1,0.89,957.3,55.41,0.21,-1.79,0.98,0.16
2017/1/20,05:10,19.74,99.1,1.14,957.3,34.2,0.3,-1.94,1.27,0.46
2017/1/20,05:20,20.81,99.1,0.96,957.28,62.07,0.41,-1.96,1.76,0.54
2017/1/20,05:30,63.47,99.1,1.22,957.24,35.94,0.42,-2.12,1.86,0.76
2017/1/20,05:40,63.21,99.1,1.33,957.23,69.33,0.45,-2.23,1.86,0.78
2017/1/20,05:50,108.6,99.1,1.68,957.29,74.97,0.39,-2.02,1.57,0.61
2017/1/20,06:00,339.6,99.1,1.03,957.29,38.2,0.43,-2.1,1.86,0.71
2017/1/20,06:10,336,99.1,1.31,957.37,24.04,0.37,-2.03,1.76,0.83
2017/1/20,06:20,350.7,99.1,1.45,957.35,20.68,0.53,-2.02,2.06,0.81
2017/1/20,06:30,336.4,99.1,1.33,957.32,53.73,0.38,-2.02,1.76,0.59
2017/1/20,06:40,287.8,99.1,1.4,957.43,45.13,0.44,-2.11,1.76,0.7
2017/1/20,06:50,292.6,99.1,1.29,957.56,39.47,0.39,-1.97,1.47,0.53
2017/1/20,07:00,59.11,99.1,1.5,957.6,75.98,0.26,-1.98,1.08,0.39
2017/1/20,07:10,22.6,99.1,1,957.57,40.56,0.33,-2.33,1.57,0.53
2017/1/20,07:20,349.1,99.1,1.26,957.52,24.09,0.36,-2.46,1.47,0.62
2017/1/20,07:30,290.6,99.1,1.38,957.5,38.7,0.36,-2.19,1.47,0.49
2017/1/20,07:40,335.3,99.1,1.83,957.54,48.87,0.33,-1.96,1.37,0.46
2017/1/20,07:50,110.8,99.1,3.51,957.59,35.6,0.28,-2.25,1.18,0.38
2017/1/20,08:00,127.2,99.1,5.01,957.65,42.72,0.32,-2.14,1.47,0.44
2017/1/20,08:10,2.48,99.1,9.2,957.71,68.64,0.35,-1.9,1.37,0.54
2017/1/20,08:20,353.6,99.1,15.16,957.69,31.84,0.37,-2.04,1.86,0.95
2017/1/20,08:30,38.8,99.1,17.73,957.76,15.82,0.5,-2.07,2.06,1.24
2017/1/20,08:40,54.17,99.1,24.9,957.82,24.13,0.61,-2.19,2.84,0.93
2017/1/20,08:50,59.63,99.1,40.14,957.95,19.39,0.26,-2.04,1.76,0.99
2017/1/20,09:00,78.06,99.1,58.78,958.06,19.27,0.31,-1.81,1.86,0.89
2017/1/20,09:10,135,98.3,73.12,958.08,25.47,0.38,-1.63,1.86,0.64
2017/1/20,09:20,149.6,96.6,44.56,958.14,85.5,0.28,-1.65,1.18,0.44
2017/1/20,09:30,263.2,96.3,56.78,958.26,26.13,0.39,-1.55,1.86,0.63
2017/1/20,09:40,303.6,96.3,73.83,958.38,59.06,0.42,-1.63,2.06,0.71
2017/1/20,09:50,323.8,97,51.76,958.43,18.29,0.41,-1.68,2.25,1.16
2017/1/20,10:00,18.77,96.9,86.8,958.38,65.61,0.24,-1.64,1.37,0.75
2017/1/20,10:10,44.17,96.4,117.7,958.4,26.34,0.29,-1.72,1.27,0.55
2017/1/20,10:20,235.6,95.7,145.6,958.55,41.34,0.35,-1.04,1.27,0.44
2017/1/20,10:30,291.3,93.4,183.5,958.5,51.4,0.34,-0.72,1.67,0.48
2017/1/20,10:40,261.7,92.8,199.7,958.43,21.69,0.41,-0.83,2.25,1.01
2017/1/20,10:50,298.9,92.9,211.7,958.37,39.59,0.35,-1.01,2.16,0.68
2017/1/20,11:00,286.4,93.3,190.3,958.27,28.03,0.33,-0.94,1.47,0.54
2017/1/20,11:10,247.7,93.1,191.8,958.21,23.83,0.41,-0.48,1.67,0.61
2017/1/20,11:20,270.4,92.5,153.1,958.13,30.28,0.37,-0.45,1.57,0.54
2017/1/20,11:30,270.4,92.2,254.7,957.96,59.44,0.35,-0.24,1.47,0.65
2017/1/20,11:40,267.8,89.2,338.7,957.86,72.55,0.35,0.64,1.67,0.46
2017/1/20,11:50,318,89.3,219.3,957.7,31.47,0.36,0.29,1.76,0.74
2017/1/20,12:00,315.9,90,251.9,957.54,24.38,0.37,0.24,1.47,0.69
2017/1/20,12:10,319.6,89.4,388,957.3,22.09,0.38,0.64,1.57,0.69
2017/1/20,12:20,312.8,88.6,374.1,957.26,42.76,0.39,0.7,1.67,0.78
2017/1/20,12:30,342.7,87.5,332.4,957.17,26.35,0.28,0.92,1.27,0.55
2017/1/20,12:40,339.9,86.5,499.6,957.11,16.91,0.27,1.18,1.47,0.73
2017/1/20,12:50,299.4,83.2,554.5,956.97,54.72,0.28,1.98,1.27,0.62
2017/1/20,13:00,62.36,76.26,407.6,956.84,62.8,0.26,3.24,1.37,0.3
2017/1/20,13:10,208,71.53,537.6,956.7,75.3,0.28,4.09,1.27,0.35
2017/1/20,13:20,81.1,69.01,346.1,956.52,51.53,0.24,4.66,0.98,0.26
2017/1/20,13:30,266.8,69.15,213.6,956.45,88,0.33,4.51,1.57,0.52
2017/1/20,13:40,35.57,74.12,298.9,956.32,19.75,0.27,3.69,1.86,0.98
2017/1/20,13:50,42.17,75.58,388.4,956.16,13.3,0.32,3.95,2.16,1.29
2017/1/20,14:00,82.4,75.9,365.8,956.14,23.5,0.39,4.16,2.16,1
2017/1/20,14:10,49.17,75.18,336.8,956.07,24.08,0.36,4.3,1.76,0.84
2017/1/20,14:20,79.11,74.39,371,955.93,26.57,0.39,4.53,2.16,1.19
2017/1/20,14:30,100.7,71.1,337.1,955.89,28.29,0.25,5.06,1.67,1.01
2017/1/20,14:40,44.83,72.15,245.4,955.99,12.04,0.34,4.96,1.96,1
2017/1/20,14:50,24.59,74.88,170.5,955.92,22.89,0.3,4.38,1.76,1
2017/1/20,15:00,56.67,73.78,143.7,955.9,22.87,0.24,4.53,1.67,0.8
2017/1/20,15:10,72.73,71.96,131.4,955.8,12.26,0.3,4.85,1.37,0.71
2017/1/20,15:20,78.91,71.05,152.5,955.71,16.2,0.43,4.92,2.16,1.02
2017/1/20,15:30,87.9,69.53,156,955.71,24.46,0.43,5.1,1.67,0.53
2017/1/20,15:40,56.17,69.04,179.2,955.63,18.81,0.24,5.34,1.27,0.67
2017/1/20,15:50,66.88,68.03,182.3,955.65,11.75,0.41,5.67,1.96,0.94
2017/1/20,16:00,80,66.64,195.6,955.53,22.48,0.37,6.13,1.47,0.45
2017/1/20,16:10,147.6,63.49,116.1,955.48,31.69,0.27,6.99,0.98,0.22
2017/1/20,16:20,115.3,66.31,81,955.44,45.65,0.26,6.42,1.08,0.33
2017/1/20,16:30,5.14,66.54,61.18,955.45,41.28,0.3,6.11,1.47,0.65
2017/1/20,16:40,351.7,67.49,42.16,955.45,19.85,0.34,5.68,1.08,0.48
2017/1/20,16:50,27.57,67.73,23.55,955.46,16.2,0.2,5.47,1.27,0.67
2017/1/20,17:00,68.33,67.14,10.81,955.53,14.75,0.26,5.58,1.37,0.76
2017/1/20,17:10,85.4,67.01,2.82,955.58,17.56,0.21,5.45,1.47,0.97
2017/1/20,17:20,72.74,67.32,1.61,955.55,10.77,0.18,5.28,1.37,0.99
2017/1/20,17:30,78.56,66.86,0.41,955.66,7.89,0.29,5.14,1.96,1.24
2017/1/20,17:40,86.3,66.89,0.15,955.75,14.73,0.33,4.8,1.76,1.21
2017/1/20,17:50,98.5,65.22,0.09,955.78,11.12,0.22,4.96,1.67,1.2
2017/1/20,18:00,128,65.85,0.12,955.81,12.41,0.21,4.71,1.47,1.06
2017/1/20,18:10,80.2,63.25,0.11,955.95,19.05,0.27,4.68,1.27,0.63
2017/1/20,18:20,192.9,65.37,0.03,956.01,24.4,0.15,4.61,0.49,0.14
2017/1/20,18:30,232.3,72.51,0.04,956.06,8.18,0.17,4.56,0.69,0.2
2017/1/20,18:40,229.5,76.63,0.01,956.06,18.79,0.18,4.43,0.69,0.25
2017/1/20,18:50,290.8,77.99,0.03,956.13,13.09,0.16,4.23,0.69,0.22
2017/1/20,19:00,274.6,75.65,0.08,956.21,21.25,0.29,4.23,0.78,0.32
2017/1/20,19:10,72.41,77.24,0.05,956.24,6.72,0.12,3.73,0.49,0.08
2017/1/20,19:20,80,78.06,0.05,956.32,11.35,0.24,3.6,0.88,0.31
2017/1/20,19:30,73.42,79.53,0.11,956.37,11.31,0.28,3.48,1.67,0.97
2017/1/20,19:40,75.86,82.5,0.26,956.45,10.61,0.31,2.98,2.35,1.56
2017/1/20,19:50,90.2,82.9,0.19,956.47,11.68,0.24,2.73,2.06,1.41
2017/1/20,20:00,88.5,83.1,0.11,956.54,14.32,0.32,2.86,1.76,0.95
2017/1/20,20:10,98.5,83.3,0.1,956.58,11.14,0.28,2.74,2.16,1.41
2017/1/20,20:20,100.5,84.7,0.15,956.67,14.26,0.31,2.4,1.86,1.18
2017/1/20,20:30,105.3,84.6,0.12,956.66,12.76,0.27,2.49,1.67,1.05
2017/1/20,20:40,111.6,84.3,0.17,956.72,13.81,0.2,2.52,1.67,1.17
2017/1/20,20:50,101.6,84.3,0.2,956.76,7.37,0.3,2.31,1.96,1.32
2017/1/20,21:00,88.9,83.1,0.18,956.74,10.54,0.25,2.7,1.27,0.74
2017/1/20,21:10,101.1,82.7,0.08,956.73,18.24,0.19,2.52,1.08,0.58
2017/1/20,21:20,306.4,84.7,0.02,956.79,50.4,0.15,2.29,0.69,0.22
2017/1/20,21:30,286.8,83.7,0.07,956.79,12.96,0.19,2.29,1.08,0.47
2017/1/20,21:40,293.7,82.8,0.09,956.78,9.24,0.29,2.3,1.47,0.92
2017/1/20,21:50,304.6,83.9,0.11,956.8,28.07,0.29,2.18,1.08,0.42
2017/1/20,22:00,355.4,88.1,0.09,956.84,23,0.21,1.29,0.98,0.51
2017/1/20,22:10,43.51,90.5,0.06,956.86,49,0.29,1.11,0.98,0.41
2017/1/20,22:20,140.1,91.4,0.05,956.82,1.18,0.05,1.04,0.29,0.02
2017/1/20,22:30,10.18,92.1,0.06,956.89,4.29,0.17,0.96,0.69,0.17
2017/1/20,22:40,339.9,92.3,0.06,956.9,24.42,0.17,0.97,0.69,0.22
2017/1/20,22:50,352,92.1,0.05,956.88,11.2,0.09,0.95,0.49,0.05
2017/1/20,23:00,60.82,92.3,0.04,956.88,0.06,0.03,0.88,0.2,0.01
2017/1/20,23:10,100.5,92.7,0.05,956.83,11.56,0.22,0.98,0.98,0.52
2017/1/20,23:20,100.1,91.3,0.33,956.73,13.86,0.35,1.32,1.08,0.47
2017/1/20,23:30,71.81,90.8,0.08,956.7,11.13,0.11,1.07,0.49,0.05
2017/1/20,23:40,125.1,91.5,0.23,956.55,42.36,0.24,0.97,0.98,0.37
2017/1/20,23:50,216.2,90.8,0.09,956.45,3.6,0.1,0.97,0.49,0.04
2017/1/20,00:00,230.1,91.2,0.09,956.38,8.88,0.18,1.03,0.69,0.14
2017/1/20,00:10,229,90.5,0.06,956.4,6.6,0.11,1,0.39,0.08
2017/1/20,00:20,36.19,91.3,0.05,956.44,9,0.19,0.74,0.78,0.14
2017/1/20,00:30,98,92,0.06,956.41,36.82,0.22,0.72,0.98,0.24
2017/1/20,00:40,73.51,92.4,0.05,956.44,15.67,0.23,0.71,1.08,0.67
2017/1/20,00:50,22.06,92.3,0.11,956.54,34.28,0.31,0.43,1.08,0.33
2017/1/20,01:00,335.3,94.6,0.07,956.5,11.17,0.3,0.04,1.08,0.53
2017/1/20,01:10,319.5,95.5,0.06,956.5,9.71,0.23,0.06,0.98,0.43
2017/1/20,01:20,351.3,95.4,0.12,956.46,27.82,0.25,0.02,1.27,0.58
2017/1/20,01:30,44.85,95.5,0.09,956.5,27.45,0.27,0.13,1.08,0.56
2017/1/20,01:40,53.79,95.4,0.05,956.51,30.93,0.18,0.03,0.78,0.18
2017/1/20,01:50,75.91,95.4,0.05,956.5,37.17,0.19,0.2,0.78,0.14
2017/1/20,02:00,101.3,94.7,0.09,956.5,32.38,0.25,0.19,0.88,0.26
2017/1/20,02:10,98,95.1,0.13,956.5,15.98,0.19,-0.02,0.69,0.28
2017/1/20,02:20,102.9,96,0.19,956.51,16.38,0.22,-0.05,0.98,0.45
2017/1/20,02:30,110,96.4,0.25,956.49,12,0.17,-0.02,0.98,0.53
2017/1/20,02:40,121.2,96.4,0.31,956.45,10.93,0.22,0.04,0.78,0.2
2017/1/20,02:50,36.49,95.4,0.21,956.47,19.56,0.18,0.13,0.69,0.19
2017/1/20,03:00,334,95,0.17,956.48,15.47,0.19,-0.12,1.18,0.71
2017/1/20,03:10,337.7,95.3,0.24,956.41,10.65,0.24,-0.46,1.37,0.74
2017/1/20,03:20,352.7,96.4,0.22,956.31,21.85,0.32,-0.75,1.76,1.03
2017/1/20,03:30,47.69,97.3,0.27,956.24,23.32,0.26,-0.69,1.08,0.58
2017/1/20,03:40,47.24,97,0.29,956.2,23.36,0.25,-0.57,1.08,0.28
2017/1/20,03:50,352.9,97.2,0.19,956.17,10.7,0.22,-0.78,0.88,0.36
2017/1/20,04:00,328.9,97.5,0.21,956.1,9.61,0.18,-0.67,0.78,0.26
2017/1/20,04:10,40.64,97.8,0.28,955.96,62.31,0.16,-0.6,0.59,0.17
2017/1/20,04:20,242.5,96.5,0.11,955.99,9.41,0.13,-0.24,0.59,0.11
2017/1/20,04:30,83.1,94.8,0.17,955.9,41.58,0.13,-0.45,0.49,0.14
2017/1/20,04:40,123.8,95.7,0.2,955.81,18.05,0.22,-0.56,1.18,0.65
2017/1/20,04:50,138.6,95.5,0.34,955.77,3.52,0.16,-0.27,1.08,0.74
2017/1/20,05:00,121.5,94.4,0.15,955.69,13.69,0.23,-0.31,0.78,0.25
2017/1/20,05:10,42.82,94.1,0.1,955.59,31.29,0.19,-0.42,0.78,0.27
2017/1/20,05:20,358.9,94.7,0.22,955.52,11.41,0.24,-0.81,1.27,0.8
2017/1/20,05:30,56.01,96,0.18,955.41,17.44,0.25,-0.83,1.67,0.88
2017/1/20,05:40,59.87,94.5,0.17,955.25,26.21,0.38,-0.8,1.47,0.74
2017/1/20,05:50,356.8,94.8,0.22,955.3,21.41,0.26,-1.15,1.37,0.68
2017/1/20,06:00,45.14,96.4,0.28,955.28,44.94,0.38,-1.3,1.37,0.45
2017/1/20,06:10,321.5,96.9,0.37,955.41,18.76,0.19,-1.26,0.88,0.31
2017/1/20,06:20,341,97.3,0.98,955.45,17.81,0.23,-1.3,0.78,0.38
2017/1/20,06:30,273.2,97.2,0.46,955.58,47.57,0.19,-0.95,0.78,0.14
2017/1/20,06:40,287.9,96.3,0.62,955.68,20.98,0.2,-0.91,0.69,0.14
2017/1/20,06:50,305.1,94.9,0.56,955.64,3.63,0.06,-0.93,0.49,0.02
2017/1/20,07:00,322.7,93.8,0.66,955.76,16.29,0.24,-0.79,0.88,0.36
2017/1/20,07:10,324.2,93.9,0.55,955.78,12.96,0.18,-1.08,1.37,0.84
2017/1/20,07:20,337.5,94.8,0.72,955.89,13.55,0.3,-1.16,1.27,0.47
2017/1/20,07:30,306.4,96.1,0.91,955.92,43.48,0.25,-0.98,0.88,0.26
2017/1/20,07:40,247.6,94.7,2.09,955.95,13.02,0.2,-0.5,1.27,0.8
2017/1/20,07:50,224.2,92.8,7.42,956.03,19.73,0.24,-0.31,0.98,0.31
2017/1/20,08:00,113.5,92.3,23.7,956.06,18.43,0.17,-0.56,0.69,0.17
2017/1/20,08:10,84.2,92.5,65.66,956.07,23.03,0.08,-0.32,0.39,0.05
2017/1/20,08:20,236.6,87.7,113.5,956.27,38.18,0.21,0.82,0.88,0.23
2017/1/20,08:30,40.06,84.5,128.4,956.39,32.15,0.27,0.79,1.47,0.49
2017/1/20,08:40,86.3,87.3,87.4,956.5,30.32,0.3,0.05,1.76,0.92
2017/1/20,08:50,87.2,87.4,126.3,956.55,20.49,0.35,0.28,1.57,0.67
2017/1/20,09:00,9.29,84.6,142.3,956.66,37.35,0.28,0.62,1.27,0.6
2017/1/20,09:10,35.87,87.8,128.9,956.74,29.84,0.35,0.17,1.47,0.78
2017/1/20,09:20,74.15,85.3,139.3,956.8,21.54,0.27,0.8,1.27,0.67
2017/1/20,09:30,25.08,85.2,174,956.84,22.99,0.28,0.74,1.57,0.73
2017/1/20,09:40,67.47,84.8,195.7,956.83,28.73,0.28,1.22,1.08,0.36
2017/1/20,09:50,56.85,81.9,218.8,956.83,23.67,0.4,1.69,1.57,0.65
2017/1/20,10:00,26.7,85.3,203.1,956.85,15.4,0.2,1.08,1.67,0.87
2017/1/20,10:10,23.17,86.6,162.8,956.86,27.48,0.26,1.13,0.98,0.47
2017/1/20,10:20,49.89,82.8,210.4,956.78,29.31,0.26,1.94,1.37,0.57
2017/1/20,10:30,325.5,84.1,239.5,956.78,15.99,0.18,1.74,1.08,0.49
2017/1/20,10:40,279.9,80.6,338.5,956.8,30.91,0.19,2.56,0.98,0.33
2017/1/20,10:50,329.6,75.49,323.7,956.74,32.78,0.3,3.52,1.27,0.44
2017/1/20,11:00,314.9,77.88,356.3,956.69,16.13,0.15,3.21,0.49,0.15
2017/1/20,11:10,238.2,72.28,432.6,956.65,67.03,0.21,4.42,0.88,0.2
2017/1/20,11:20,336.6,72.41,337.1,956.51,21.26,0.16,4.46,0.78,0.13
2017/1/20,11:30,308.2,72.23,385.4,956.31,35.78,0.21,4.57,0.98,0.32
2017/1/20,11:40,263.3,69.93,401,956.01,15.4,0.28,5.06,1.08,0.33
2017/1/20,11:50,263.5,67.09,450.3,955.82,20.58,0.2,5.62,1.18,0.46
2017/1/20,12:00,240.2,64.92,421.3,955.69,77.88,0.24,6.31,0.88,0.24
2017/1/20,12:10,132,62.89,350.5,955.59,22.2,0.29,6.87,1.47,0.44
2017/1/20,12:20,105.3,62.6,363,955.49,24.11,0.47,7.06,1.86,0.8
2017/1/20,12:30,89.2,61.11,417.5,955.4,20.71,0.36,7.5,1.27,0.48
2017/1/20,12:40,109.8,60.16,494.4,955.34,34.36,0.3,7.82,1.86,1.08
2017/1/20,12:50,30.48,58.82,493.8,955.02,56.97,0.38,8.46,1.47,0.71
2017/1/20,13:00,333.9,60.62,484.5,954.8,16.52,0.37,8.1,2.16,1.07
2017/1/20,13:10,295.1,58.6,477,954.78,25.3,0.4,8.69,2.35,0.96
2017/1/20,13:20,302.4,59.11,469.9,954.67,30.34,0.53,9.08,2.16,0.89
2017/1/20,13:30,275.3,60.76,477.9,954.65,30.94,0.51,8.87,2.45,1.25
2017/1/20,13:40,275.2,60.98,415.4,954.62,22.21,0.52,8.99,2.06,0.95
2017/1/20,13:50,298.3,59.04,433.6,954.55,34.12,0.4,9.54,1.47,0.66
2017/1/20,14:00,300.4,57.5,447.8,954.49,35.31,0.5,9.92,1.86,0.74
2017/1/20,14:10,253.3,55.98,449.2,954.4,69.78,0.28,10.15,1.37,0.38
2017/1/20,14:20,266.1,53.24,428.4,954.33,40.81,0.37,10.64,1.57,0.53
2017/1/20,14:30,328.2,54.5,383.8,954.32,12.99,0.28,10.66,1.76,1.07
2017/1/20,14:40,319,53.5,259.5,954.27,23.45,0.32,10.41,1.37,0.64
2017/1/20,14:50,308.1,53.26,337.5,954.33,16.54,0.38,10.9,1.86,0.5
2017/1/20,15:00,334.3,55.14,338.8,954.38,17.84,0.34,10.85,1.67,0.79
2017/1/20,15:10,316.4,55.97,285.6,954.38,21.38,0.36,10.62,1.86,0.9
2017/1/20,15:20,286.8,53.78,274.4,954.41,8.45,0.26,10.9,1.47,0.61
2017/1/20,15:30,319.3,51.05,262.3,954.31,25.48,0.26,11.29,1.18,0.46
2017/1/20,15:40,327.5,50.39,200.4,954.32,20.81,0.45,11.17,1.96,0.92
2017/1/20,15:50,317.3,50.81,163.6,954.33,28.3,0.54,11.3,1.76,0.75
2017/1/20,16:00,320.3,53.67,113.3,954.35,19.42,0.37,10.89,1.67,0.78
2017/1/20,16:10,318.3,53.89,103.8,954.4,20.79,0.41,10.75,1.86,0.86
2017/1/20,16:20,322.6,54.18,85.9,954.38,23.76,0.29,10.72,1.18,0.58
2017/1/20,16:30,323.7,56.38,74.45,954.36,24.08,0.3,10.4,1.37,0.52
2017/1/20,16:40,334.4,57.21,51.76,954.29,13.6,0.22,10.29,0.98,0.39
2017/1/20,16:50,341,58.11,29.2,954.37,18.73,0.1,10.04,0.88,0.55
2017/1/20,17:00,5.21,58.86,15.64,954.37,14.38,0.23,9.67,0.88,0.43
2017/1/20,17:10,331.6,59.92,3.34,954.43,16.39,0.29,9.48,1.76,0.87
2017/1/20,17:20,319,61.94,0.69,954.46,23.9,0.36,9.05,1.67,0.76
2017/1/20,17:30,319.8,64.19,0.12,954.58,10.64,0.3,8.54,1.18,0.58
2017/1/20,17:40,333.2,65.29,0.03,954.63,20.6,0.34,8.4,2.16,0.87
2017/1/20,17:50,339.3,66.97,0.07,954.74,17.79,0.29,8.28,1.57,0.79
2017/1/20,18:00,6.35,63.87,0.03,954.78,13.59,0.37,8.15,2.55,1.35
2017/1/20,18:10,353.3,65.13,0.05,954.82,14.66,0.21,7.85,1.47,1.02
2017/1/20,18:20,302.8,67.7,0.03,954.93,19.52,0.29,7.49,1.18,0.25
2017/1/20,18:30,240.5,67.02,0.02,955,21.6,0.16,7.38,0.59,0.13
2017/1/20,18:40,70.62,68.44,0.03,955.03,36.67,0.27,6.87,0.98,0.36
2017/1/20,18:50,82.2,69.74,0.11,955.1,7.6,0.32,6.72,1.27,0.56
2017/1/20,19:00,46.87,70.51,0.09,955.14,17.1,0.58,6.78,3.53,1.02
2017/1/20,19:10,44.84,72.15,0.2,955.17,17.88,0.53,6.92,4.02,2.42
2017/1/20,19:20,78.02,73.24,0.17,955.24,12.56,0.42,6.67,3.23,1.7
2017/1/20,19:30,109.2,75.15,0.07,955.3,16.25,0.24,6.37,1.47,0.82
2017/1/20,19:40,83.8,75.72,0.04,955.33,11.57,0.27,6.05,0.88,0.29
2017/1/20,19:50,334.2,74.61,0.04,955.45,27.64,0.19,5.83,0.59,0.23
2017/1/20,20:00,280.5,74.28,0.04,955.5,25.45,0.2,5.59,0.98,0.61
2017/1/20,20:10,270.7,75.02,0.09,955.53,9.39,0.18,5.4,0.69,0.15
2017/1/20,20:20,216.8,77.33,0.08,955.63,22.65,0.12,4.9,0.69,0.05
2017/1/20,20:30,259.5,76.02,0.16,955.68,16.76,0.27,5.22,1.08,0.54
2017/1/20,20:40,323.7,77.95,0.17,955.64,16.71,0.44,4.86,2.06,1.18
2017/1/20,20:50,325.1,80.9,0.23,955.62,16.66,0.26,4.27,1.57,0.78
2017/1/20,21:00,279.7,81.2,0.14,955.6,23.61,0.37,3.98,1.57,0.74
2017/1/20,21:10,279.3,82.7,0.17,955.65,14.06,0.43,3.38,2.35,1.05
2017/1/20,21:20,263.4,84.3,0.08,955.54,12.57,0.33,3.14,1.76,1.16
2017/1/20,21:30,255.1,84.6,0.19,955.56,10.47,0.3,3.17,1.96,1.23
2017/1/20,21:40,255.5,85.7,0.24,955.59,8.77,0.29,3.06,2.25,1.58
2017/1/20,21:50,258.7,85.6,0.28,955.58,6.14,0.22,3.2,1.96,1.48
2017/1/20,22:00,259.2,85.4,0.21,955.55,6.51,0.25,3.22,2.25,1.64
2017/1/20,22:10,243.5,84.1,0.26,955.55,11.01,0.29,3.61,1.96,1.39
2017/1/20,22:20,201.1,83.3,0.26,955.55,16.9,0.33,3.83,1.37,0.79
2017/1/20,22:30,240.7,82.1,0.2,955.55,11.83,0.18,4.08,1.08,0.56
2017/1/20,22:40,194.1,82,0.19,955.66,26.98,0.3,3.92,1.27,0.47
2017/1/20,22:50,178.5,82.4,0.21,955.72,21.71,0.35,3.47,1.47,0.93
2017/1/20,23:00,223.8,79.97,0.17,955.63,17.63,0.18,4.02,0.78,0.28
2017/1/20,23:10,271.8,79.23,0.09,955.57,12.07,0.23,4.24,1.08,0.5
2017/1/20,23:20,287.6,81,0.17,955.56,17.7,0.25,3.86,0.98,0.29
2017/1/20,23:30,313,83,0.32,955.55,17.02,0.23,3.37,1.08,0.58
2017/1/20,23:40,315,84.6,0.22,955.47,34.43,0.28,3.11,1.08,0.39
2017/1/20,23:50,263.2,85.9,0.2,955.39,30.38,0.19,2.82,0.98,0.19
2017/1/21,00:00,280.6,85.6,0.15,955.34,21.06,0.26,3.01,0.88,0.24
2017/1/21,00:10,247.2,86.1,0.21,955.31,24.4,0.2,3.02,0.88,0.38
2017/1/21,00:20,225.9,84.7,0.24,955.27,9.92,0.14,3.27,0.98,0.48
2017/1/21,00:30,227,83.7,0.19,955.15,12.82,0.17,3.24,0.78,0.44
2017/1/21,00:40,284.4,84.8,0.18,955.05,9.32,0.07,2.9,0.49,0.02
2017/1/21,00:50,261,87.4,0.22,954.94,40.02,0.15,2.42,0.49,0.09
2017/1/21,01:00,265.2,86.3,0.21,954.83,18.33,0.17,2.8,0.78,0.34
2017/1/21,01:10,255.1,85.4,0.21,954.74,8.76,0.21,2.88,0.98,0.51
2017/1/21,01:20,234.4,84.7,0.23,954.64,24.42,0.14,3.12,0.98,0.6
2017/1/21,01:30,215.9,83.9,0.16,954.53,11.36,0.3,3.06,0.88,0.38
2017/1/21,01:40,194.9,83.7,0.13,954.43,20.93,0.16,3.06,0.88,0.51
2017/1/21,01:50,175.9,85.2,0.17,954.37,16.8,0.18,2.55,0.98,0.57
2017/1/21,02:00,149.9,85.3,0.15,954.43,20.46,0.24,2.57,1.57,1.22
2017/1/21,02:10,150.7,85.1,0.18,954.48,13.24,0.28,2.44,2.06,1.46
2017/1/21,02:20,172.5,86,0.12,954.47,11.59,0.34,2.44,1.47,0.92
2017/1/21,02:30,179.8,85.7,0.19,954.42,32.05,0.26,2.61,0.98,0.57
2017/1/21,02:40,164.7,86.3,0.07,954.45,28.59,0.32,2.63,1.18,0.36
2017/1/21,02:50,170.2,87.1,0.28,954.43,10.42,0.23,2.51,1.57,1.2
2017/1/21,03:00,191.1,86.4,0.16,954.49,8.33,0.34,2.71,1.27,0.29
2017/1/21,03:10,248.2,86.2,0.13,954.42,26.98,0.37,2.39,1.27,0.51
2017/1/21,03:20,262.9,86.8,0.08,954.5,13.4,0.23,2.12,0.88,0.42
